place,title,time,pay,date
울산 울주군, (주)메가마트 언양점,08:30~17:00,"시급8,720",2시간전
부산 동래구, 메가마트 동래점,11:00~19:00,"시급9,000",4시간전
부산 동래구, 메가마트 동래점,08:00~22:00,"시급8,800",5시간전
경남 양산시, 메가마트 덕계점,시간협의,"시급8,720",08/14
부산 남구, 주)메가마트 문현점,시간협의,"시급8,720",08/09
