place,title,time,pay,date
서울 마포구, 소림마라 & 해장쿡 (소림타운) 마포,19:00~02:00,"월급2,000,000",2시간전
경기 고양시, 소림마라 & 해장쿡 (소림타운) 삼송,10:00~22:00,"월급2,900,000",2시간전
충북 청주시, 소림마라 & 해장쿡 (소림타운) 청주,10:00~22:00,"월급2,750,000",08/10
경남 진주시, 소림마라 & 해장쿡 (소림타운) 경남,시간협의,"시급9,000",08/07
강원 원주시, 소림마라 & 해장쿡 (소림타운) 강원,10:00~22:00,"월급2,600,000",08/06
서울 동작구, 소림마라 & 해장쿡 (소림타운) 동작,시간협의,"월급2,700,000",08/03
